dataset,scenario,seed,method,spearman_b,pearson_b,spearman_a,pearson_a,stage,partition,threat,flip_rate,cell,n_corrupt,kendall_b,cos_b,euc_b,maxdiff_b,auroc,spearman_vs_rate,spearman_vs_rate_corrupt,runtime_s
cifar10,free_rider,1,FedSV,-0.3417003186404298,-0.2431907106328433,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed1,40,-0.23199038408681283,1.1298171076308945,0.9751598049175974,0.22046032462801252,0.005416666666666673,,,296.8104291551281
cifar10,free_rider,1,ComFedSV,-0.11993282379884905,-0.07547817240616521,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed1,40,-0.07879749288717174,1.0483005461662143,2.0134390075654354,0.580894343910957,0.2779166666666667,,,23.955211635911837
cifar10,free_rider,1,ShapleyFL,-0.4299781707956092,-0.41655562881549046,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed1,40,-0.29629089476236187,0.6805429133278666,6.943110590021335,0.9999999827447325,0.0,,,1488.7061831529718
cifar10,free_rider,1,FedIF,0.7992771924359456,0.7801152895369087,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed1,40,0.5938425581273444,0.16742302362056538,4.277708684137778,0.8822427915443083,0.9854166666666666,,,5.463408489944413
cifar10,free_rider,1,loss-heur,0.947470991730239,0.9840026422963688,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed1,40,0.874820143884892,0.0124188390921951,0.04562297170826678,0.010904835945083988,0.9333333333333333,,,9.361598568968475
cifar10,free_rider,2,(b)oracle,,,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,,,,,0.8833333333333333,,,811.2732039300026
cifar10,free_rider,2,Flirds,0.9892300788512083,0.9996183572412859,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,0.9731414868105515,0.0002697701651241946,0.00471618256876209,0.001678939512376458,0.9,,,10.06995381694287
cifar10,free_rider,2,Flirds1st,0.8837874222706583,0.8923001773479274,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,0.7577937649880095,0.0747808357416917,0.16481409812791029,0.03610064122559769,1.0,,,4.172870131907985
cifar10,free_rider,2,GTG,0.10643053505653668,0.25911593754153783,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,0.07087372265270754,0.5199258310845083,0.16140742897894997,0.03417323107223755,0.27416666666666667,,,1016.1721477559768
cifar10,free_rider,2,FedSV,-0.3546195962932716,-0.21697800996582173,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,-0.2249470327672891,1.113304615310698,1.0782387880040285,0.24924631918233542,0.003333333333333344,,,286.62959490099456
cifar10,free_rider,2,ComFedSV,-0.22384524712852363,-0.19437839210207047,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,-0.1690404316685695,1.2264314451297427,2.338863948305397,0.5602024299220982,0.26208333333333333,,,23.5131085900357
cifar10,free_rider,2,ShapleyFL,-0.4558457157468559,-0.4756235483450591,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,-0.32764824624252614,0.70237983812186,6.789626029603293,0.9999999996125795,0.0,,,1436.1533268910134
cifar10,free_rider,2,FedIF,0.8389343510112075,0.8143962408169849,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,0.6519502065134152,0.1440638187214256,4.45974547063804,0.8719131601996123,0.95375,,,5.312632073066197
cifar10,free_rider,2,loss-heur,0.9604718251169946,0.9841344016685734,,,c2fid,iid,free_rider,,cifar10_iid_free-rider_fid_seed2,40,0.8877697841726618,0.011690156037672872,0.03852664714197162,0.010600272767127494,0.9333333333333333,,,9.076647656969726
cifar10,frrand,0,(b)oracle,,,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,,,,,0.95,,,830.3587204199284
cifar10,frrand,0,Flirds,0.9990639063906389,0.9995692165684069,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,0.9826262626262628,0.00025932033609255,0.0043070949169574015,0.0019388836941548852,0.95,,,10.378771947929636
cifar10,frrand,0,Flirds1st,0.9201200120012,0.9074387072282009,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,0.7810101010101012,0.05459071614841682,0.1591272711490297,0.03216445236392909,1.0,,,4.4089854310732335
cifar10,frrand,0,GTG,0.10319831983198319,0.27123332341143946,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,0.06626262626262627,0.4804819513226264,0.14700816388698312,0.03450837383033899,0.32625000000000004,,,1087.3183499600273
cifar10,frrand,0,FedSV,-0.46833483348334826,-0.3211669904403055,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,-0.27232323232323236,1.1726789534830868,1.065591292649138,0.28518511629293836,0.00666666666666667,,,302.8290536890272
cifar10,frrand,0,ComFedSV,-0.23431143114311426,-0.17461159287412228,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,-0.14989898989898992,1.214158531039319,2.026212542902488,0.49694154345827374,0.31083333333333335,,,23.22704506595619
cifar10,frrand,0,ShapleyFL,-0.5578997899789978,-0.5642195603296618,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,-0.3127272727272728,0.6781100935694775,6.765757915133854,0.9996171988825231,0.0,,,1498.2760444269516
cifar10,frrand,0,FedIF,0.7938913891389138,0.7948249784036048,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,0.585858585858586,0.1236134438648765,4.524282659058135,0.8984676740742114,0.9954166666666666,,,5.300132575910538
cifar10,frrand,0,loss-heur,0.965088508850885,0.9844819029149537,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed0,40,0.8690909090909092,0.009286600683099167,0.03464920992780204,0.010027438354870613,0.9833333333333333,,,9.240283163962886
cifar10,frrand,1,(b)oracle,,,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,,,,,0.8733333333333334,,,823.2051277481951
cifar10,frrand,1,Flirds,0.9980198019801979,0.999732756876053,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,0.9810101010101011,0.00017775091694050005,0.004316066610179291,0.001601627766753426,0.8670833333333333,,,10.220434169983491
cifar10,frrand,1,Flirds1st,0.8847524752475247,0.9091850336276985,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,0.7523232323232324,0.06596075382447819,0.16755515311099292,0.03863965529201936,1.0,,,4.2582010792102665
cifar10,frrand,1,GTG,0.10408640864086406,0.38181960876244336,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,0.06464646464646466,0.4616791582568386,0.16057655266552423,0.038334741640584105,0.26208333333333333,,,1066.4385956709739
cifar10,frrand,1,FedSV,-0.338013801380138,-0.23754059444736275,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,-0.21212121212121215,1.125470927543831,0.9756321662803518,0.22099592326179382,0.005416666666666673,,,292.4201336540282
cifar10,frrand,1,ComFedSV,-0.1472067206720672,-0.07584968470891049,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,-0.09737373737373739,1.0487825021737351,2.0070924088004243,0.5787665154108651,0.2791666666666666,,,23.725461358902976
cifar10,frrand,1,ShapleyFL,-0.4042724272427242,-0.4174933478266148,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,-0.2375757575757576,0.6781488371002927,6.907796422730711,0.9994563568870009,0.0,,,1462.3678899270017
cifar10,frrand,1,FedIF,0.7967716771677167,0.7740717393558956,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,0.5757575757575759,0.17079043587296794,4.293055034516871,0.880879842581018,0.9833333333333334,,,5.4466184510383755
cifar10,frrand,1,loss-heur,0.9526072607260725,0.984039508597306,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed1,40,0.8650505050505052,0.012371356103995979,0.04492337477353299,0.01093519476671068,0.9408333333333333,,,9.077493275981396
cifar10,frrand,2,(b)oracle,,,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,,,,,0.8758333333333334,,,843.9259704430588
cifar10,frrand,2,Flirds,0.9974677467746773,0.9995977182565732,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,0.9822222222222223,0.0002761371937367585,0.004766601664926868,0.0018850209697755735,0.8837499999999999,,,10.35847972612828
cifar10,frrand,2,Flirds1st,0.8777317731773177,0.893033980288114,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,0.7414141414141415,0.07458902577082271,0.1648589329319867,0.03637443291954697,1.0,,,4.237280779052526
cifar10,frrand,2,GTG,0.09815781578157814,0.25135301958261946,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,0.058989898989899,0.5263179713261876,0.16247601017540464,0.03301013545037105,0.26958333333333334,,,1046.1807589810342
cifar10,frrand,2,FedSV,-0.3323252325232523,-0.215320781356145,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,-0.20606060606060608,1.1121841348903605,1.075203125788875,0.2417215313230242,0.003333333333333344,,,295.9207916329615
cifar10,frrand,2,ComFedSV,-0.23470747074707468,-0.19298030660183071,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,-0.1656565656565657,1.2204904268622314,2.343444687090845,0.561269972275539,0.2620833333333334,,,23.91862429701723
cifar10,frrand,2,ShapleyFL,-0.3961596159615961,-0.4695140256103644,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,-0.2375757575757576,0.6992774226611544,6.7682417761887335,0.9997519111458697,0.0,,,1476.0053053409792
cifar10,frrand,2,FedIF,0.7882748274827482,0.8219012879077507,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,0.566868686868687,0.14371184654138025,4.52052450282058,0.8813613935868442,0.9483333333333333,,,5.390318989055231
cifar10,frrand,2,loss-heur,0.9531710361469905,0.9840711140653788,,,c2fid,iid,frrand,,cifar10_iid_frrand_fid_seed2,40,0.8615882172250352,0.011787622615571869,0.0389404465606579,0.010451663391930717,0.9333333333333333,,,9.2241600160487
cifar10,grad_noise,0,(b)oracle,,,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,,,,,1.0,,,828.0680749369785
cifar10,grad_noise,0,Flirds,0.8488448844884487,0.959948453867103,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,0.6581818181818183,0.2174256825629851,10.095806879283383,2.9622889253266496,1.0,,,10.831554042873904
cifar10,grad_noise,0,Flirds1st,0.3883228322832283,0.1282349677218894,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,0.33818181818181825,0.9545603388202321,9.709435674204817,3.205879148565943,0.5320833333333334,,,4.203222441021353
cifar10,grad_noise,0,GTG,0.8318271827182716,0.9117186668732509,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,0.623838383838384,0.08844068598763144,2.347230464036391,0.8230225859860836,1.0,,,915.426306520123
cifar10,grad_noise,0,FedSV,0.8963336333633362,0.9485359406261575,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,0.7082828282828284,0.05146429673218322,226.77000057590556,53.55939636381845,1.0,,,292.9591015218757
cifar10,grad_noise,0,ComFedSV,0.25285328532853285,0.2997476638404107,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,0.1656565656565657,0.7002550807056285,122.15063856662756,44.38307742044106,0.7329166666666668,,,23.13329215091653
cifar10,grad_noise,0,ShapleyFL,0.7609720972097209,0.9094957323811298,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,0.5422222222222223,0.5503626671830968,7.354267520937,1.9861196783671977,1.0,,,1460.0912291391287
cifar10,grad_noise,0,FedIF,0.7504950495049505,0.9231454183504488,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,0.5151515151515152,0.41262594884145876,5.364893645329273,1.6388577252095071,1.0,,,5.43092470895499
cifar10,grad_noise,0,loss-heur,0.9769816981698168,0.9759285447843566,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed0,40,0.8795959595959597,0.11808442121075768,2.9876795023172336,0.831371620581264,1.0,,,9.247217442840338
cifar10,grad_noise,1,(b)oracle,,,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,,,,,1.0,,,827.7131834439933
cifar10,grad_noise,1,Flirds,0.8576777677767776,0.964707455653279,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,0.6852525252525254,0.2151728820628671,9.349390605933595,2.028558868583706,1.0,,,10.30480971490033
cifar10,grad_noise,1,Flirds1st,0.3143234323432343,0.11922200925975632,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,0.31070707070707076,0.9562910352260066,8.744656727908016,2.277111877506924,0.4995833333333333,,,4.261823037872091
cifar10,grad_noise,1,GTG,0.9001140114011401,0.9481939858986154,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,0.7208080808080809,0.0518094594606886,1.9651248203880713,0.498710273433796,1.0,,,933.6676051160321
cifar10,grad_noise,1,FedSV,0.928160816081608,0.9588436048112351,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,0.7684848484848487,0.04115639520157288,224.75583389244346,56.14062731379554,1.0,,,297.88153557199985
cifar10,grad_noise,1,ComFedSV,0.4276507650765077,0.41745073217628603,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,0.29939393939393943,0.5825497809416775,115.74082089729217,46.4450771020956,0.735,,,23.93931186804548
cifar10,grad_noise,1,ShapleyFL,0.7558475847584757,0.9133489436165051,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,0.5292929292929294,0.5500784537131612,7.210502249629072,1.407293945615637,1.0,,,1488.1641270271502
cifar10,grad_noise,1,FedIF,0.8212781278127811,0.9419347202774806,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,0.6084848484848486,0.40298768674188146,5.147896388861237,1.1360742972057438,1.0,,,5.253465167013928
cifar10,grad_noise,1,loss-heur,0.9799939993999399,0.9743768983850866,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed1,40,0.8953535353535355,0.10766916871123144,2.6006374480783347,0.6487744096725707,1.0,,,9.18096930719912
cifar10,grad_noise,2,(b)oracle,,,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,,,,,1.0,,,818.8078761729412
cifar10,grad_noise,2,Flirds,0.9034503450345033,0.9476886182382352,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,0.732929292929293,0.2206109055262626,10.397763803995469,2.954903894325807,1.0,,,10.178775735897943
cifar10,grad_noise,2,Flirds1st,0.23699969996999698,-0.045847733252695574,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,0.24363636363636365,1.0170269036281203,8.902875274514715,2.8680744246812533,0.46291666666666664,,,4.241363974986598
cifar10,grad_noise,2,GTG,0.9039423942394238,0.9603852152131771,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,0.7402020202020203,0.039616607850119,1.7959841684306859,0.46524412558737294,1.0,,,928.6432958322112
cifar10,grad_noise,2,FedSV,0.9248844884488446,0.964303727817818,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,0.7652525252525254,0.035696272182832556,233.93850117356706,59.83954932604517,1.0,,,296.55144394095987
cifar10,grad_noise,2,ComFedSV,0.3792259225922592,0.44399851417567043,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,0.25090909090909097,0.5577742686177045,139.9670202311927,42.07280528531165,0.7545833333333334,,,23.4864701628685
cifar10,grad_noise,2,ShapleyFL,0.7063546354635463,0.9345824116404415,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,0.4852525252525253,0.5195514386958746,6.974161840307424,1.2698805949960363,1.0,,,1479.4095921958797
cifar10,grad_noise,2,FedIF,0.8104650465046503,0.9373183064519258,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,0.5927272727272728,0.40357086567388956,5.043095073683504,0.9740173034278188,1.0,,,4.976503781974316
cifar10,grad_noise,2,loss-heur,0.9825022502250224,0.9754920555473688,,,c2fid,iid,grad_noise,,cifar10_iid_grad-noise_fid_seed2,40,0.8989898989898991,0.10499153507873193,2.4548977650655663,0.5299051851034163,1.0,,,9.05327005800791
cifar10,label_flip@'0.15',0,(b)oracle,,,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,,,,,0.6990332072299286,0.3363063760113685,nan,830.0226512500085
cifar10,label_flip@'0.15',0,Flirds,0.9943834383438342,0.9973788230230798,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,0.945858585858586,0.0019512234076151103,0.012899215382076126,0.0038955445876271127,0.6826397646069778,0.3086063788319738,nan,11.17538672601222
cifar10,label_flip@'0.15',0,Flirds1st,0.7699249924992498,0.8145785009628171,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,0.5830303030303031,0.22266254091658066,0.3426294013687698,0.055341413265116324,0.5716687683900799,0.12109870561760998,nan,4.278041009994922
cifar10,label_flip@'0.15',0,GTG,0.7324092409240922,0.7639487158484058,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,0.5494949494949496,0.18264442122027025,0.1162789494988446,0.03515142563781888,0.8423707440100883,0.5785037872465884,nan,1344.1799309540074
cifar10,label_flip@'0.15',0,FedSV,0.5652325232523252,0.6436151751561949,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,0.4096969696969698,0.4029566729200792,0.7566608682850586,0.2270242359430071,0.7339218158890289,0.3952576520598237,nan,294.86325495300116
cifar10,label_flip@'0.15',0,ComFedSV,0.0745994599459946,0.07116960907216435,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,0.0593939393939394,1.0115394173572627,3.0133641091612837,0.8468393385579143,0.671710802858344,0.2901397140457107,nan,23.444335527019575
cifar10,label_flip@'0.15',0,ShapleyFL,0.5367296729672967,0.5500630691780608,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,0.38626262626262636,0.2754186414489097,5.748857165414936,0.976893581648469,0.6242118537200505,0.20988074785925953,nan,1455.8508106090012
cifar10,label_flip@'0.15',0,FedIF,0.6686468646864686,0.6801559482457351,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,0.4896969696969698,0.26656814913917803,5.159514552654454,0.7926996562515829,0.4358974358974359,-0.10831409153481245,nan,5.609958632994676
cifar10,label_flip@'0.15',0,loss-heur,0.9489828982898288,0.9626439136225025,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed0,39,0.8149494949494951,0.06915212884493238,0.11223057916640461,0.021117586465108952,0.6645649432534678,0.27806535630084633,nan,9.187282030994538
cifar10,label_flip@'0.15',1,(b)oracle,,,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed1,48,,,,,0.7279647435897436,0.39455024257053517,nan,838.2187762500253
cifar10,label_flip@'0.15',1,Flirds,0.9976477647764775,0.9985410406338168,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed1,48,0.964848484848485,0.0011882611934390663,0.009976153791165851,0.0024577705721769982,0.7171474358974359,0.3758281748211425,nan,11.022484957007691
cifar10,label_flip@'0.15',1,Flirds1st,0.8136573657365735,0.8394287245961461,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed1,48,0.6286868686868687,0.22156141109195215,0.3434468260937904,0.06412740883949611,0.688701923076923,0.32659607073940605,nan,4.442506286082789
cifar10,label_flip@'0.15',1,GTG,0.8564896489648964,0.8553301646993323,,,c2fid,iid,label_flip,'0.15',cifar10_iid_label-flip_fr0.15_fid_seed1,48,0.66989898989899,0.12791664395375846,0.10280606899680386,0.033174197302120845,0.8473557692307692,0.6011863977304991,nan,1360.4406718041282
