r,S,size,n_S,u_true,u_t1,u_t2,resid1,resid2,norm_dS,c_S,u_renorm
1,1+2+3+4,4,800,-0.0012197494506835938,-0.0012264974066056311,-0.0012201197523964424,6.747955922037363e-06,3.703017128486863e-07,0.0034392481035042215,1.25,-0.001522064208984375
1,0+1+2+3+4,5,1000,-0.0013976097106933594,-0.001404914422892034,-0.0013981984525965885,7.304712198674679e-06,5.887419032291064e-07,0.003956524109486591,1.0,-0.0013976097106933594
2,0,1,200,-0.00017523765563964844,-0.00017596334510017186,-0.000175704923634612,7.256894605234265e-07,4.6726799496354943e-07,0.0013053024625753612,5.0,-0.0008726119995117188
2,1,1,200,-0.0002624988555908203,-0.00026324691134504974,-0.00026274669801296113,7.480557542294264e-07,2.478424221408204e-07,0.0013339304943592123,5.0,-0.0013027191162109375
2,2,1,200,-0.00027680397033691406,-0.00027713642339222133,-0.0002767875360234484,3.324530553072691e-07,1.643431346565194e-08,0.0010215479100511241,5.0,-0.0013756752014160156
2,3,1,200,-0.0004856586456298828,-0.0004886783426627517,-0.00048608247880110866,3.019697032868862e-06,4.238331712258514e-07,0.0017382918585688973,5.0,-0.002377748489379883
2,4,1,200,-0.00017952919006347656,-0.00017957270029000938,-0.00017936842473886827,4.351022653281689e-08,1.6076532460829185e-07,0.0010126702219171555,5.0,-0.0008921623229980469
2,0+1,2,400,-0.0004382133483886719,-0.0004392102564452216,-0.0004386643805887047,9.96908056549728e-07,4.510322000328415e-07,0.001948281909660106,2.5,-0.0010933876037597656
2,0+2,2,400,-0.0004520416259765625,-0.0004530997684923932,-0.00045244275365874387,1.0581425158306956e-06,4.0112768218136807e-07,0.001886890546747697,2.5,-0.0011277198791503906
2,0+3,2,400,-0.0006616115570068359,-0.0006646416877629235,-0.0006620464668571913,3.030130756087601e-06,4.3490985035532503e-07,0.002243013190693581,2.5,-0.0016443729400634766
2,0+4,2,400,-0.00035452842712402344,-0.00035553604539018124,-0.0003551402484198718,1.007618266157806e-06,6.118212958483582e-07,0.0018415689652041501,2.5,-0.0008857250213623047
2,1+2,2,400,-0.0005383491516113281,-0.0005403833347372711,-0.0005388662204950379,2.0341831259429455e-06,5.170688837097259e-07,0.0020524356404736407,2.5,-0.0013403892517089844
2,1+3,2,400,-0.0007488727569580078,-0.0007519252540078014,-0.0007489606766739598,3.052497049793601e-06,8.791971595201176e-08,0.002311999469927648,2.5,-0.0018606185913085938
2,1+4,2,400,-0.0004413127899169922,-0.0004428196116350591,-0.00044163873914726537,1.5068217180669308e-06,3.2594923027318146e-07,0.001965748475740989,2.5,-0.0010986328125
2,2+3,2,400,-0.0007624626159667969,-0.000765814766054973,-0.0007629290626773866,3.3521500881761312e-06,4.6644671058970744e-07,0.002155818563926502,2.5,-0.0018956661224365234
2,2+4,2,400,-0.0004553794860839844,-0.0004567091236822307,-0.0004557785790240132,1.329637598246336e-06,3.9909294002882234e-07,0.0017142512700774315,2.5,-0.001135110855102539
2,3+4,2,400,-0.0006654262542724609,-0.000668251042952761,-0.0006656295504541276,2.8247886803001165e-06,2.0329618166670116e-07,0.0021144300992747933,2.5,-0.001653432846069336
2,0+1+2,3,600,-0.0007140636444091797,-0.0007163466798374429,-0.0007147341970714649,2.283035428263247e-06,6.705526622852176e-07,0.0026536588285016147,1.6666666666666667,-0.001188516616821289
2,0+1+3,3,600,-0.0009245872497558594,-0.0009278885991079733,-0.000925137423671174,3.3013493521139026e-06,5.501739153146445e-07,0.0027690085687708385,1.6666666666666667,-0.0015377998352050781
2,0+1+4,3,600,-0.0006167888641357422,-0.000618782956735231,-0.0006176233217694005,1.994092599488795e-06,8.344576336583032e-07,0.002557862322730737,1.6666666666666667,-0.0010271072387695312
2,0+2+3,3,600,-0.00093841552734375,-0.0009417781111551449,-0.0009388433447341527,3.3625838113948703e-06,4.2781739040265165e-07,0.002733127247805948,1.6666666666666667,-0.0015604496002197266
2,0+2+4,3,600,-0.0006313323974609375,-0.0006326724687824026,-0.0006315006967057002,1.340071321465075e-06,1.6829924476269298e-07,0.0024733608665696424,1.6666666666666667,-0.001050710678100586
2,0+3+4,3,600,-0.0008416175842285156,-0.0008442143880529329,-0.0008416604385566018,2.596803824417293e-06,4.285432808615042e-08,0.002672512860440103,1.6666666666666667,-0.0013988018035888672
2,1+2+3,3,600,-0.001024484634399414,-0.0010290616774000227,-0.001025139247008866,4.577043000608683e-06,6.546126094519877e-07,0.002891504453727186,1.6666666666666667,-0.0017032623291015625
2,1+2+4,3,600,-0.0007169246673583984,-0.0007199560350272804,-0.0007173808798910386,3.0313676688820124e-06,4.562125326401656e-07,0.0026771038213819014,1.6666666666666667,-0.0011920928955078125
2,1+3+4,3,600,-0.0009276866912841797,-0.0009314979542978108,-0.0009280313647224148,3.8112630136311054e-06,3.446734382350769e-07,0.0028024619775898645,1.6666666666666667,-0.0015420913696289062
2,2+3+4,3,600,-0.0009417533874511719,-0.0009453874663449824,-0.0009420987525921021,3.6340788938105106e-06,3.453651409301983e-07,0.0026393760713087013,1.6666666666666667,-0.0015654563903808594
2,0+1+2+3,4,800,-0.0012006759643554688,-0.0012050250225001946,-0.0012012662880067637,4.349058144725859e-06,5.903236512949661e-07,0.0033905524911104763,1.25,-0.0014994144439697266
2,0+1+2+4,4,800,-0.0008931159973144531,-0.0008959193801274523,-0.0008933157565138572,2.803382812999189e-06,1.9975919940407039e-07,0.003264714190659841,1.25,-0.0011150836944580078
2,0+1+3+4,4,800,-0.0011038780212402344,-0.0011074612993979827,-0.0011042750117660205,3.583278157748282e-06,3.969905257861228e-07,0.003292099755058698,1.25,-0.001378774642944336
2,0+2+3+4,4,800,-0.001117706298828125,-0.0011213508114451542,-0.0011180799346952597,3.6445126170292497e-06,3.7363586713468067e-07,0.0032327693506289906,1.25,-0.0013957023620605469
2,1+2+3+4,4,800,-0.0012030601501464844,-0.0012086343776900321,-0.0012038325533190175,5.5742275435477495e-06,7.724031725331315e-07,0.0034261999210334834,1.25,-0.0015025138854980469
2,0+1+2+3+4,5,1000,-0.001379251480102539,-0.001384597722790204,-0.0013800264943633067,5.346242687664926e-06,7.75014260767648e-07,0.003941567561818672,1.0,-0.0013790130615234375
3,0,1,200,-0.00017380714416503906,-0.00017458719958085567,-0.00017436629028111383,7.800554158166051e-07,5.591461160747713e-07,0.0013027431149317784,5.0,-0.0008664131164550781
3,1,1,200,-0.00025963783264160156,-0.0002604885376058519,-0.0002600662623990502,8.507049642503262e-07,4.284297574486118e-07,0.0013290044424346008,5.0,-0.001291036605834961
3,2,1,200,-0.00027298927307128906,-0.00027344556292518973,-0.0002731714816377462,4.56289853900671e-07,1.8220856645712047e-07,0.0010150591415411326,5.0,-0.0013594627380371094
3,3,1,200,-0.0004820823669433594,-0.0004844471113756299,-0.0004820575113626546,2.364744432270527e-06,2.4855580704752356e-08,0.0017364929760454837,5.0,-0.0023615360260009766
3,4,1,200,-0.0001780986785888672,-0.0001784568594302982,-0.00017831414297120318,3.581808414310217e-07,2.1546438233599474e-07,0.0010133369653592772,5.0,-0.0008876323699951172
3,0+1,2,400,-0.00043463706970214844,-0.00043507573718670756,-0.000434760909712395,4.3866748455911875e-07,1.2384001024656754e-07,0.0019433046680728471,2.5,-0.0010848045349121094
3,0+2,2,400,-0.0004470348358154297,-0.0004480327625060454,-0.0004476007482985267,9.979266906157136e-07,5.659124830970086e-07,0.0018789708319293713,2.5,-0.0011162757873535156
3,0+3,2,400,-0.0006563663482666016,-0.0006590343109564856,-0.0006568547859018281,2.667962689884007e-06,4.884376352265463e-07,0.002240886008643889,2.5,-0.0016329288482666016
3,0+4,2,400,-0.00035262107849121094,-0.0003530440590111539,-0.0003528523036422371,4.229805199429393e-07,2.312251510261376e-07,0.0018411078648877298,2.5,-0.0008807182312011719
3,1+2,2,400,-0.0005323886871337891,-0.0005339341005310416,-0.0005327229465876826,1.5454133972525597e-06,3.342594538935373e-07,0.002041846638807171,2.5,-0.0013263225555419922
3,1+3,2,400,-0.0007421970367431641,-0.0007449356489814818,-0.0007424725620666095,2.738612238317728e-06,2.755253234454358e-07,0.002309264400994722,2.5,-0.0018458366394042969
3,1+4,2,400,-0.00043773651123046875,-0.0004389453970361501,-0.0004380431876995772,1.2088858056813478e-06,3.066764691084245e-07,0.0019611727420387037,2.5,-0.0010907649993896484
3,2+3,2,400,-0.0007550716400146484,-0.0007578926743008196,-0.000755496350507201,2.821034286171198e-06,4.247104925525491e-07,0.002151485109790226,2.5,-0.0018787384033203125
3,2+4,2,400,-0.00045108795166015625,-0.00045190242235548794,-0.000451247392348364,8.144706953316927e-07,1.5944068820772372e-07,0.0017079773851440944,2.5,-0.0011248588562011719
3,3+4,2,400,-0.0006601810455322266,-0.0006629039708059281,-0.0006607549422454895,2.7229252737015486e-06,5.738967132629114e-07,0.002116048965664238,2.5,-0.0016429424285888672
3,0+1+2,3,600,-0.0007066726684570312,-0.0007085213001118973,-0.0007074805702806941,1.8486316548660398e-06,8.079018236628599e-07,0.002642416436571635,1.6666666666666667,-0.001177072525024414
3,0+1+3,3,600,-0.0009167194366455078,-0.0009195228485623375,-0.000917598193638014,2.8034119168296456e-06,8.787569925061689e-07,0.002766207678939311,1.6666666666666667,-0.0015261173248291016
3,0+1+4,3,600,-0.0006122589111328125,-0.0006135325966170058,-0.0006129097054028421,1.2736854841932654e-06,6.507942700295644e-07,0.0025538334891578533,1.6666666666666667,-0.0010197162628173828
3,0+2+3,3,600,-0.0009298324584960938,-0.0009324798738816753,-0.0009303566014260412,2.647415385581553e-06,5.241429299474021e-07,0.0027272875038108243,1.6666666666666667,-0.0015473365783691406
3,0+2+4,3,600,-0.0006256103515625,-0.0006264896219363436,-0.0006258485293990645,8.792703738436103e-07,2.3817783656454594e-07,0.00246638598274166,1.6666666666666667,-0.0010411739349365234
3,0+3+4,3,600,-0.0008349418640136719,-0.0008374911703867838,-0.000835724087174583,2.5493063731119037e-06,7.822231609111441e-07,0.0026738571791056986,1.6666666666666667,-0.0013899803161621094
3,1+2+3,3,600,-0.0010149478912353516,-0.0010183812119066715,-0.001015396603762042,3.4333206713199615e-06,4.487125266905423e-07,0.002884219517142599,1.6666666666666667,-0.001687765121459961
3,1+2+4,3,600,-0.0007097721099853516,-0.0007123909599613398,-0.0007104616396276242,2.618849975988269e-06,6.89529642272646e-07,0.0026662845486719404,1.6666666666666667,-0.0011811256408691406
3,1+3+4,3,600,-0.0009200572967529297,-0.00092339250841178,-0.0009208327752787682,3.3352116588503122e-06,7.7547852583848e-07,0.002801437372792056,1.6666666666666667,-0.0015308856964111328
3,2+3+4,3,600,-0.0009334087371826172,-0.0009363495337311178,-0.0009339555491294504,2.940796548500657e-06,5.468119468332588e-07,0.0026365002235646286,1.6666666666666667,-0.0015530586242675781
3,0+1+2+3,4,800,-0.0011899471282958984,-0.0011929684114875272,-0.0011905852117131133,3.021283191628754e-06,6.380834172148298e-07,0.0033824505577022953,1.25,-0.0014863014221191406
3,0+1+2+4,4,800,-0.0008845329284667969,-0.0008869781595421955,-0.0008853911337105558,2.445231075398624e-06,8.582052437589027e-07,0.0032539187088229914,1.25,-0.0011050701141357422
3,0+1+3+4,4,800,-0.0010952949523925781,-0.0010979797079926357,-0.0010961302772400927,2.6847556000575423e-06,8.353248475145847e-07,0.0032913433343063907,1.25,-0.0013685226440429688
3,0+2+3+4,4,800,-0.0011081695556640625,-0.0011109367333119735,-0.0011089876704382107,2.767177647911012e-06,8.181147741481709e-07,0.003228936221255494,1.25,-0.001384735107421875
3,1+2+3+4,4,800,-0.0011928081512451172,-0.0011968380713369697,-0.0011935185847136154,4.029920091852546e-06,7.10433468498195e-07,0.0034196580801323867,1.25,-0.001489877700805664
3,0+1+2+3+4,5,1000,-0.001367807388305664,-0.0013714252709178254,-0.0013688790630546066,3.6178826121613383e-06,1.0716747489425416e-06,0.003934716975658447,1.0,-0.0013680458068847656
4,0,1,200,-0.00017404556274414062,-0.00017422274686396122,-0.00017403618805644783,1.771841198205948e-07,9.374687692798034e-09,0.0013015738195995422,5.0,-0.0008656978607177734
4,1,1,200,-0.0002586841583251953,-0.0002591032243799418,-0.00025875428534050116,4.190660547465086e-07,7.012701530584309e-08,0.0013254365365069983,5.0,-0.0012860298156738281
4,2,1,200,-0.000270843505859375,-0.00027125884662382305,-0.0002710549454860711,4.153407644480467e-07,2.1143962669611938e-07,0.0010105757277322999,5.0,-0.0013501644134521484
4,3,1,200,-0.00047969818115234375,-0.0004817709559574723,-0.00047957395531739166,2.0727748051285744e-06,1.2422583495208528e-07,0.0017350281391389632,5.0,-0.002352476119995117
4,4,1,200,-0.00017881393432617188,-0.0001786392240319401,-0.0001785535365144142,1.7471029423177242e-07,2.603978117576844e-07,0.0010160895804547333,5.0,-0.0008902549743652344
4,0+1,2,400,-0.0004329681396484375,-0.00043332597124390304,-0.00043323215423640704,3.578315954655409e-07,2.64014587969541e-07,0.0019409840880121644,2.5,-0.0010819435119628906
4,0+2,2,400,-0.00044536590576171875,-0.00044548159348778427,-0.0004452630296754023,1.1568772606551647e-07,1.0287608631642797e-07,0.0018741972284450558,2.5,-0.0011115074157714844
4,0+3,2,400,-0.0006542205810546875,-0.0006559937028214335,-0.0006542093670844906,1.7731217667460442e-06,1.1213970196877199e-08,0.002240527684625841,2.5,-0.0016279220581054688
4,0+4,2,400,-0.00035262107849121094,-0.0003528619708959013,-0.0003528629485884949,2.4089240469038486e-07,2.4187009728393605e-07,0.0018439810491340642,2.5,-0.0008816719055175781
4,1+2,2,400,-0.0005292892456054688,-0.0005303620710037649,-0.000529439424255429,1.0728253982961178e-06,1.501786499602531e-07,0.0020346328638181583,2.5,-0.0013191699981689453
4,1+3,2,400,-0.0007386207580566406,-0.0007408741803374141,-0.0007388895556630359,2.2534222807735205e-06,2.6879760639531014e-07,0.0023084647057814503,2.5,-0.00183868408203125
4,1+4,2,400,-0.00043702125549316406,-0.0004377424484118819,-0.00043710212899128464,7.211929187178612e-07,8.087349812058164e-08,0.001959988893631226,2.5,-0.0010898113250732422
4,2+3,2,400,-0.0007507801055908203,-0.0007530298025812954,-0.0007510985405332349,2.2496969904750586e-06,3.184349424145694e-07,0.0021493257578976757,2.5,-0.0018696784973144531
4,2+4,2,400,-0.0004494190216064453,-0.00044989807065576315,-0.0004495020912784753,4.790490493178368e-07,8.306967202997839e-08,0.0017056596288638132,2.5,-0.0011212825775146484
4,3+4,2,400,-0.0006585121154785156,-0.0006604101799894124,-0.0006587091809109324,1.898064510896802e-06,1.9706543241682084e-07,0.0021200560120407433,2.5,-0.0016393661499023438
4,0+1+2,3,600,-0.0007038116455078125,-0.0007045848178677261,-0.0007040891892842183,7.731723599135876e-07,2.775437764057642e-07,0.0026358349056608507,1.6666666666666667,-0.0011720657348632812
4,0+1+3,3,600,-0.0009136199951171875,-0.0009150969272013754,-0.000913966648269593,1.4769320841878653e-06,3.466531524054517e-07,0.0027668020835526458,1.6666666666666667,-0.0015211105346679688
4,0+1+4,3,600,-0.0006113052368164062,-0.0006119651952758431,-0.0006118532219048234,6.599584594368935e-07,5.479850884171356e-07,0.002554589467401064,1.6666666666666667,-0.0010190010070800781
4,0+2+3,3,600,-0.0009253025054931641,-0.0009272525494452566,-0.0009259058484332172,1.9500439520925283e-06,6.033429400531531e-07,0.0027251606222928873,1.6666666666666667,-0.0015408992767333984
4,0+2+4,3,600,-0.0006234645843505859,-0.0006241208175197244,-0.0006239833994854393,6.562331691384315e-07,5.18815134853412e-07,0.0024646217529988752,1.6666666666666667,-0.001039266586303711
4,0+3+4,3,600,-0.0008335113525390625,-0.0008346329268533736,-0.0008336178166956643,1.1215743143111467e-06,1.064641566017599e-07,0.0026791813716788315,1.6666666666666667,-0.0013875961303710938
4,1+2+3,3,600,-0.001009225845336914,-0.0010121330269612372,-0.0010100443343077359,2.9071816243231297e-06,8.184889708218179e-07,0.002880967449405944,1.6666666666666667,-0.001680135726928711
4,1+2+4,3,600,-0.0007073879241943359,-0.000709001295035705,-0.0007076808771842025,1.6133708413690329e-06,2.9295298986653506e-07,0.0026608417416156996,1.6666666666666667,-0.001177072525024414
4,1+3+4,3,600,-0.0009176731109619141,-0.0009195134043693542,-0.000917819088392946,1.8402934074401855e-06,1.459774310319517e-07,0.002804578500196802,1.6666666666666667,-0.0015268325805664062
4,2+3+4,3,600,-0.0009295940399169922,-0.0009316690266132355,-0.0009301273754047656,2.074986696243286e-06,5.333354877734564e-07,0.002638084436990978,1.6666666666666667,-0.0015475749969482422
4,0+1+2+3,4,800,-0.0011849403381347656,-0.0011863557738251984,-0.0011852933230471763,1.415435690432787e-06,3.5298491241064767e-07,0.0033798543545560853,1.25,-0.0014808177947998047
