r,S,size,n_S,u_true,u_t1,u_t2,resid1,resid2,norm_dS,c_S,u_renorm
4,2+3+4,3,600,-0.0010840892791748047,-0.0010855848959181458,-0.001084500506301822,1.4956167433410883e-06,4.112271270173551e-07,0.0027580721555030114,1.6666666666666667,-0.0018048286437988281
4,0+1+2+3,4,800,-0.0014197826385498047,-0.001419506428646855,-0.001420974230633476,2.762099029496312e-07,1.1915920836713667e-06,0.003578675170466864,1.25,-0.001775503158569336
4,0+1+2+4,4,800,-0.0010993480682373047,-0.001098695196560584,-0.0011002874562109355,6.528716767206788e-07,9.393879736308008e-07,0.003506807427481737,1.25,-0.0013747215270996094
4,0+1+3+4,4,800,-0.0013394355773925781,-0.0013378500152612105,-0.0013401346589745344,1.5855621313676238e-06,6.990815819563068e-07,0.0034799596264637927,1.25,-0.0016744136810302734
4,0+2+3+4,4,800,-0.0013275146484375,-0.001327057703747414,-0.0013287751565727035,4.569446900859475e-07,1.2605081352035086e-06,0.00342461067997418,1.25,-0.0016601085662841797
4,1+2+3+4,4,800,-0.0014042854309082031,-0.0014057393709663302,-0.0014052254959722177,1.4539400581270456e-06,9.400650640145614e-07,0.0035970920098861423,1.25,-0.0017545223236083984
4,0+1+2+3+4,5,1000,-0.0016491413116455078,-0.0016472121787955984,-0.0016504911862966765,1.929132849909365e-06,1.3498746511686477e-06,0.00418318534309404,1.0,-0.0016493797302246094
5,0,1,200,-0.00024628639221191406,-0.0002458770468365401,-0.0002458411341699218,4.0934537537395954e-07,4.4525804199224694e-07,0.0014529357317409404,5.0,-0.0012269020080566406
5,1,1,200,-0.00032210350036621094,-0.00032213880331255496,-0.0003219906738394229,3.530294634401798e-08,1.1282652678801242e-07,0.0013825610331100915,5.0,-0.0016052722930908203
5,2,1,200,-0.0003108978271484375,-0.00031097407918423414,-0.0003108688312210006,7.62520357966423e-08,2.8995927436881175e-08,0.0010818249791776364,5.0,-0.001550912857055664
5,3,1,200,-0.0005462169647216797,-0.0005487830494530499,-0.000546306783462569,2.5660847313702106e-06,8.981874088931363e-08,0.0017363530626894057,5.0,-0.002679586410522461
5,4,1,200,-0.00023221969604492188,-0.00023168970074038953,-0.0002317168860273,5.299953045323491e-07,5.028100176218686e-07,0.0010935726146493307,5.0,-0.001157999038696289
5,0+1,2,400,-0.0005686283111572266,-0.0005680158501490951,-0.0005690274992069533,6.124610081315041e-07,3.991880497267175e-07,0.0021167238915862615,2.5,-0.001425027847290039
5,0+2,2,400,-0.0005574226379394531,-0.0005568511260207742,-0.0005575478630781561,5.715119186788797e-07,1.252251387029446e-07,0.002062774784616854,2.5,-0.0013952255249023438
5,0+3,2,400,-0.00079345703125,-0.00079466009628959,-0.0007938700311846958,1.2030650395900011e-06,4.129999346957902e-07,0.00233840747306355,2.5,-0.001979827880859375
5,0+4,2,400,-0.0004782676696777344,-0.00047756674757692963,-0.00047856929400680315,7.009221008047462e-07,3.0162432906877257e-07,0.002014914738961129,2.5,-0.0011990070343017578
5,1+2,2,400,-0.0006325244903564453,-0.0006331128824967891,-0.0006328317379304949,5.883921403437853e-07,3.072475740495406e-07,0.002156084924544534,2.5,-0.0015795230865478516
5,1+3,2,400,-0.0008695125579833984,-0.0008709218527656049,-0.0008696759757498285,1.4092947822064161e-06,1.634177664300296e-07,0.00236450389854503,2.5,-0.0021677017211914062
5,1+4,2,400,-0.0005533695220947266,-0.0005538285040529445,-0.0005538763076913256,4.5898195821791887e-07,5.06785596599002e-07,0.002082073099855802,2.5,-0.0013835430145263672
5,2+3,2,400,-0.0008578300476074219,-0.000859757128637284,-0.0008582420986300576,1.9270810298621655e-06,4.12051022635751e-07,0.0022086611395066317,2.5,-0.002138376235961914
5,2+4,2,400,-0.0005428791046142578,-0.0005426637799246237,-0.0005427746011221757,2.153246896341443e-07,1.0450349208213083e-07,0.0018444610163954576,2.5,-0.001355886459350586
5,3+4,2,400,-0.0007793903350830078,-0.0007804727501934394,-0.000779328134946411,1.0824151104316115e-06,6.220013659685719e-08,0.002187142539354989,2.5,-0.0019419193267822266
5,0+1+2,3,600,-0.0008802413940429688,-0.0008789899293333292,-0.0008807064609852588,1.2514647096395493e-06,4.6506694229009327e-07,0.0028620656020948727,1.6666666666666667,-0.001468658447265625
5,0+1+3,3,600,-0.0011179447174072266,-0.001116798899602145,-0.0011184349146695638,1.145817805081606e-06,4.90197262337233e-07,0.002915841048543505,1.6666666666666667,-0.0018646717071533203
5,0+1+4,3,600,-0.0008015632629394531,-0.0007997055508894846,-0.0008019244068684372,1.8577120499685407e-06,3.6114392898412007e-07,0.0027671341704519916,1.6666666666666667,-0.0013377666473388672
5,0+2+3,3,600,-0.0011057853698730469,-0.0011056341754738241,-0.001106643244039418,1.511943992227316e-07,8.578741663711753e-07,0.002881854241082318,1.6666666666666667,-0.0018436908721923828
5,0+2+4,3,600,-0.000789642333984375,-0.0007885408267611638,-0.0007904649067889125,1.1015072232112288e-06,8.225728045374581e-07,0.002690667030437475,1.6666666666666667,-0.0013184547424316406
5,0+3+4,3,600,-0.0010275840759277344,-0.0010263497970299795,-0.001027902656478119,1.234278897754848e-06,3.18580550384695e-07,0.0028266195606106966,1.6666666666666667,-0.0017135143280029297
5,1+2+3,3,600,-0.0011813640594482422,-0.001181895931949839,-0.0011815835237873884,5.318725015968084e-07,2.1946433914621366e-07,0.0030035017334923532,1.6666666666666667,-0.0019674301147460938
5,1+2+4,3,600,-0.0008642673492431641,-0.0008648025832371786,-0.0008649062556562725,5.352339940145612e-07,6.389064131084865e-07,0.0028474630246301375,1.6666666666666667,-0.0014405250549316406
5,1+3+4,3,600,-0.001102447509765625,-0.0011026115535059944,-0.001102866075058273,1.6404374036937952e-07,4.185652926480543e-07,0.0029303927270483195,1.6666666666666667,-0.0018367767333984375
5,2+3+4,3,600,-0.00109100341796875,-0.0010914468293776736,-0.0010914523339877746,4.4341140892356634e-07,4.489160190246366e-07,0.00277175840401557,1.6666666666666667,-0.0018177032470703125
5,0+1+2+3,4,800,-0.0014302730560302734,-0.001427772978786379,-0.0014311803603943574,2.5000772438943386e-06,9.073043640839273e-07,0.003592484555727003,1.25,-0.0017883777618408203
5,0+1+2+4,4,800,-0.0011131763458251953,-0.0011106796300737187,-0.0011137922525206179,2.496715751476586e-06,6.159066954225523e-07,0.003521891691503946,1.25,-0.0013918876647949219
5,0+1+3+4,4,800,-0.0013518333435058594,-0.0013484886003425345,-0.0013526362877875897,3.3447431633248925e-06,8.029442817303334e-07,0.0035002014185010217,1.25,-0.0016908645629882812
5,0+2+3+4,4,800,-0.0013396739959716797,-0.0013373238762142137,-0.0013408647532067164,2.350119757466018e-06,1.190757235036699e-06,0.003444198395724409,1.25,-0.0016758441925048828
5,1+2+3+4,4,800,-0.0014145374298095703,-0.0014135856326902285,-0.001414962506969708,9.517971193417907e-07,4.2507716013773233e-07,0.003612912343735108,1.25,-0.001767873764038086
5,0+1+2+3+4,5,1000,-0.0016644001007080078,-0.0016594626795267686,-0.0016655706173862583,4.937421181239188e-06,1.1705166782505216e-06,0.004206068987161435,1.0,-0.0016644001007080078
6,0,1,200,-0.00025177001953125,-0.0002516928070690483,-0.00025171631717668674,7.721246220171452e-08,5.370235456325645e-08,0.0014555860985486686,5.0,-0.0012569427490234375
6,1,1,200,-0.0003256797790527344,-0.00032582844141870737,-0.00032577256009602706,1.4866236597299576e-07,9.278104329268899e-08,0.0013825482053010211,5.0,-0.0016260147094726562
6,2,1,200,-0.0003142356872558594,-0.0003146184026263654,-0.00031459669317612793,3.827153705060482e-07,3.610059202685534e-07,0.001086758750249728,5.0,-0.0015709400177001953
6,3,1,200,-0.0005483627319335938,-0.0005508636822924018,-0.0005485416052124492,2.5009503588080406e-06,1.7887327885546256e-07,0.0017357519682673517,5.0,-0.00269317626953125
6,4,1,200,-0.0002372264862060547,-0.00023728454834781587,-0.00023737096998388552,5.806214176118374e-08,1.4448377783082833e-07,0.001102574858355477,5.0,-0.0011868476867675781
6,0+1,2,400,-0.0005784034729003906,-0.0005775212484877557,-0.0005788689502743694,8.822244126349688e-07,4.654773739787288e-07,0.002123787309480969,2.5,-0.0014505386352539062
6,0+2,2,400,-0.0005667209625244141,-0.0005663112096954137,-0.0005673242538648537,4.097528290003538e-07,6.032913404396822e-07,0.0020709453073984438,2.5,-0.001420736312866211
6,0+3,2,400,-0.0008015632629394531,-0.0008025564893614501,-0.0008022285144413388,9.93226421996951e-07,6.652515018856775e-07,0.002344346326379649,2.5,-0.0020024776458740234
6,0+4,2,400,-0.0004894733428955078,-0.0004889773554168642,-0.0004902587115047652,4.959874786436558e-07,7.853686092573753e-07,0.002028529512408615,2.5,-0.0012290477752685547
6,1+2,2,400,-0.0006403923034667969,-0.0006404468440450728,-0.0006405239436340082,5.454057827591896e-08,1.316401672113443e-07,0.0021618286996331814,2.5,-0.0015995502471923828
6,1+3,2,400,-0.0008757114410400391,-0.0008766921237111092,-0.0008759559614972545,9.806826710700989e-07,2.44520457215458e-07,0.002369555766707927,2.5,-0.0021851062774658203
6,1+4,2,400,-0.0005631446838378906,-0.0005631129897665232,-0.0005634760986694687,3.1694071367383e-08,3.314148315780585e-07,0.0020911144341365113,2.5,-0.0014085769653320312
6,2+3,2,400,-0.0008640289306640625,-0.0008654820849187672,-0.0008644573436136227,1.4531542547047138e-06,4.284129495601974e-07,0.00221548947969756,2.5,-0.0021550655364990234
6,2+4,2,400,-0.0005519390106201172,-0.0005519029509741813,-0.0005523140150991424,3.605964593589306e-08,3.75004479025165e-07,0.0018574279694963782,2.5,-0.0013806819915771484
6,3+4,2,400,-0.0007872581481933594,-0.0007881482306402177,-0.0007874393269560187,8.900824468582869e-07,1.8117876265932864e-07,0.0021989958326604623,2.5,-0.0019638538360595703
6,0+1+2,3,600,-0.0008940696716308594,-0.0008921396511141211,-0.0008946315773243896,1.9300205167382956e-06,5.619056935302069e-07,0.002874295621050866,1.6666666666666667,-0.0014925003051757812
6,0+1+3,3,600,-0.0011301040649414062,-0.0011283849307801574,-0.0011310229437277997,1.7191341612488031e-06,9.188787863934067e-07,0.002928860092228334,1.6666666666666667,-0.0018868446350097656
6,0+1+4,3,600,-0.0008168220520019531,-0.0008148057968355715,-0.0008177439131920039,2.0162551663815975e-06,9.218611900507767e-07,0.002784299255958741,1.6666666666666667,-0.0013649463653564453
6,0+2+3,3,600,-0.0011181831359863281,-0.0011171748919878155,-0.0011191554963545514,1.0082439985126257e-06,9.723603682232351e-07,0.0028949192444728896,1.6666666666666667,-0.0018656253814697266
6,0+2+4,3,600,-0.0008056163787841797,-0.0008035957580432296,-0.0008062130001320611,2.0206207409501076e-06,5.966213478814097e-07,0.0027089367510161107,1.6666666666666667,-0.001344919204711914
6,0+3+4,3,600,-0.001041412353515625,-0.001039841037709266,-0.0010422976605291012,1.5713158063590527e-06,8.85307013476222e-07,0.0028459158892825435,1.6666666666666667,-0.0017380714416503906
6,1+2+3,3,600,-0.0011909008026123047,-0.0011913105263374746,-0.0011920263902602812,4.097237251698971e-07,1.1255876479765448e-06,0.0030151902885518916,1.6666666666666667,-0.001985788345336914
6,1+2+4,3,600,-0.0008776187896728516,-0.0008777313923928887,-0.0008785738341465787,1.126027200371027e-07,9.550444737271846e-07,0.002861493687844893,1.6666666666666667,-0.0014636516571044922
6,1+3+4,3,600,-0.0011141300201416016,-0.001113976672058925,-0.0011151862518303801,1.5334808267652988e-07,1.0562316887785528e-06,0.0029467254752773074,1.6666666666666667,-0.0018584728240966797
6,2+3+4,3,600,-0.0011031627655029297,-0.001102766633266583,-0.001103701417296321,3.9613223634660244e-07,5.386517933914092e-07,0.002790065263342445,1.6666666666666667,-0.0018384456634521484
6,0+1+2+3,4,800,-0.0014467239379882812,-0.0014430033334065229,-0.0014481046160028654,3.72060458175838e-06,1.3806780145841913e-06,0.0036116254483528278,1.25,-0.001809835433959961
6,0+1+2+4,4,800,-0.0011324882507324219,-0.001129424199461937,-0.001133852892181153,3.0640512704849243e-06,1.3646414487311631e-06,0.0035435501817185624,1.25,-0.001417398452758789
6,0+1+3+4,4,800,-0.0013699531555175781,-0.0013656694791279733,-0.0013714246584051182,4.283676389604807e-06,1.4715028875400549e-06,0.0035252159804903087,1.25,-0.0017142295837402344
6,0+2+3+4,4,800,-0.0013585090637207031,-0.0013544594403356314,-0.0013595709943814427,4.0496233850717545e-06,1.0619306607395629e-06,0.0034694607283014558,1.25,-0.0016994476318359375
6,1+2+3+4,4,800,-0.0014302730560302734,-0.0014285950746852905,-0.0014316030325325357,1.6779813449829817e-06,1.3299765022622978e-06,0.003634981668954138,1.25,-0.0017886161804199219
6,0+1+2+3+4,5,1000,-0.0016868114471435547,-0.0016802878817543387,-0.0016888526826193129,6.523565389215946e-06,2.041235475758185e-06,0.004236282262880004,1.0,-0.0016872882843017578
7,0,1,200,-0.0002589225769042969,-0.0002586390182841569,-0.00025870338404843096,2.835586201399565e-07,2.1919285586591286e-07,0.0014589896329310814,5.0,-0.001293182373046875
7,1,1,200,-0.00033092498779296875,-0.0003307738224975765,-0.00033079462301088824,1.5116529539227486e-07,1.303647820805054e-07,0.0013827242483663179,5.0,-0.0016529560089111328
7,2,1,200,-0.00032019615173339844,-0.0003200368373654783,-0.00032008450696352497,1.593143679201603e-07,1.1164476987346461e-07,0.001094194009632866,5.0,-0.001600027084350586
7,3,1,200,-0.0005524158477783203,-0.0005544432788155973,-0.0005522323044715449,2.0274310372769833e-06,1.835433067753911e-07,0.0017353129507299728,5.0,-0.0027136802673339844
7,4,1,200,-0.0002446174621582031,-0.000244214286794886,-0.0002443423720848159,4.03175363317132e-07,2.750900733872186e-07,0.0011131949074938525,5.0,-0.0012230873107910156
7,0+1,2,400,-0.0005910396575927734,-0.0005894128407817334,-0.0005910394531838392,1.6268168110400438e-06,2.0440893422346562e-10,0.0021319015794440807,2.5,-0.0014824867248535156
7,0+2,2,400,-0.000579833984375,-0.0005786758556496352,-0.0005799505273067496,1.1581287253648043e-06,1.1654293174956365e-07,0.002081769705083246,2.5,-0.0014536380767822266
7,0+3,2,400,-0.0008130073547363281,-0.0008130822970997542,-0.0008131191731592935,7.494236342608929e-08,1.118184229653707e-07,0.002351152913774662,2.5,-0.0020308494567871094
7,0+4,2,400,-0.0005042552947998047,-0.0005028533050790429,-0.0005043528092159022,1.401989720761776e-06,9.751441609751055e-08,0.002044214355837326,2.5,-0.0012655258178710938
7,1+2,2,400,-0.0006511211395263672,-0.0006508106598630548,-0.0006511887704157004,3.1047966331243515e-07,6.763088933325889e-08,0.002170252285444466,2.5,-0.0016281604766845703
7,1+3,2,400,-0.0008845329284667969,-0.0008852171013131738,-0.0008848968132895152,6.841728463768959e-07,3.638848227183189e-07,0.002375349646173405,2.5,-0.0022089481353759766
7,1+4,2,400,-0.0005753040313720703,-0.0005749881092924625,-0.0005756038854656254,3.1592207960784435e-07,2.998540935550409e-07,0.0021019788906578405,2.5,-0.001440286636352539
7,2+3,2,400,-0.000873565673828125,-0.0008744801161810756,-0.0008738565493580097,9.14442352950573e-07,2.9087552988471543e-07,0.002224443043158713,2.5,-0.002180337905883789
7,2+4,2,400,-0.0005648136138916016,-0.0005642511241603643,-0.0005649034386543406,5.624897312372923e-07,8.98247627389992e-08,0.0018741328833583018,2.5,-0.001413583755493164
7,3+4,2,400,-0.0007979869842529297,-0.0007986575656104833,-0.0007982856620429857,6.705813575536013e-07,2.9867779005599004e-07,0.0022125007390736955,2.5,-0.0019922256469726562
7,0+1+2,3,600,-0.0009124279022216797,-0.0009094496781472117,-0.000912596236883445,2.9782240744680166e-06,1.6833466176535694e-07,0.0028897970179890594,1.6666666666666667,-0.0015232563018798828
7,0+1+3,3,600,-0.0011470317840576172,-0.0011438561195973307,-0.0011473251281017838,3.175664460286498e-06,2.93344044166588e-07,0.0029433522006330863,1.6666666666666667,-0.0019145011901855469
7,0+1+4,3,600,-0.0008366107940673828,-0.0008336271275766194,-0.0008371557687212317,2.983666490763426e-06,5.449746538488398e-07,0.002803988576247758,1.6666666666666667,-0.0013980865478515625
7,0+2+3,3,600,-0.0011355876922607422,-0.0011331191344652325,-0.001135906054340552,2.468557795509696e-06,3.1836207980973086e-07,0.0029107747533127118,1.6666666666666667,-0.0018947124481201172
7,0+2+4,3,600,-0.0008258819580078125,-0.0008228901424445212,-0.0008260765120802205,2.9918155632913113e-06,1.9455407240798195e-07,0.002731270275954329,1.6666666666666667,-0.0013790130615234375
7,0+3+4,3,600,-0.0010602474212646484,-0.0010572965838946402,-0.0010604795838133896,2.95083737000823e-06,2.3216254874114384e-07,0.0028675298061087984,1.6666666666666667,-0.0017693042755126953
7,1+2+3,3,600,-0.0012063980102539062,-0.001205253938678652,-0.0012068306986172672,1.1440715752542019e-06,4.3268836336096683e-07,0.003029839906926178,1.6666666666666667,-0.0020112991333007812
7,1+2+4,3,600,-0.0008959770202636719,-0.0008950249466579407,-0.0008964745924764372,9.520736057311296e-07,4.975722127653626e-07,0.0028796344427593763,1.6666666666666667,-0.0014946460723876953
7,1+3+4,3,600,-0.001131296157836914,-0.0011294313881080598,-0.0011314170612308772,1.8647697288542986e-06,1.209033939630899e-07,0.0029653533402762182,1.6666666666666667,-0.001886129379272461
7,2+3+4,3,600,-0.001119852066040039,-0.0011186944029759616,-0.0011203864665354502,1.1576630640774965e-06,5.344004954110915e-07,0.0028120999213018527,1.6666666666666667,-0.0018672943115234375
7,0+1+2+3,4,800,-0.0014696121215820312,-0.001463892956962809,-0.0014704216497243294,5.719164619222283e-06,8.09528142298177e-07,0.0036343940240820766,1.25,-0.00183868408203125
7,0+1+2+4,4,800,-0.0011582374572753906,-0.0011536639649420977,-0.0011591891120268372,4.573492333292961e-06,9.516547514465401e-07,0.0035698998624847213,1.25,-0.0014495849609375
7,0+1+3+4,4,800,-0.0013947486877441406,-0.0013880704063922167,-0.001395152429125801,6.6782813519239426e-06,4.037413816604385e-07,0.0035532119764550545,1.25,-0.0017447471618652344
7,0+2+3+4,4,800,-0.001383066177368164,-0.0013773334212601185,-0.0013837430246006477,5.732756108045578e-06,6.768472324836239e-07,0.0034990466503309393,1.25,-0.0017304420471191406
7,1+2+3+4,4,800,-0.0014531612396240234,-0.001449468225473538,-0.0014538275061646289,3.6930141504853964e-06,6.662665406054202e-07,0.003661539974438603,1.25,-0.0018172264099121094
7,0+1+2+3+4,5,1000,-0.0017175674438476562,-0.001708107243757695,-0.0017187255103543464,9.46020008996129e-06,1.1580665066901474e-06,0.004271618396654097,1.0,-0.0017173290252685547
8,0,1,200,-0.00026607513427734375,-0.00026629125932231545,-0.0002663756356824365,2.1612504497170448e-07,3.005014050927457e-07,0.0014623344804464348,5.0,-0.001331329345703125
8,1,1,200,-0.0003364086151123047,-0.0003368321340531111,-0.0003369126406980172,4.2351894080638885e-07,5.040255857124976e-07,0.0013834700243870466,5.0,-0.0016841888427734375
8,2,1,200,-0.0003266334533691406,-0.00032695490517653525,-0.0003270567093665022,3.2145180739462376e-07,4.2325599736159347e-07,0.0011038480511545515,5.0,-0.0016350746154785156
8,3,1,200,-0.0005564689636230469,-0.0005591749795712531,-0.0005570288997205353,2.7060159482061863e-06,5.599360974883894e-07,0.0017349225759707187,5.0,-0.0027375221252441406
8,4,1,200,-0.00025177001953125,-0.00025198227376677096,-0.00025213207827334827,2.122542355209589e-07,3.6205874209827016e-07,0.0011242417194591498,5.0,-0.0012614727020263672
8,0+1,2,400,-0.0006043910980224609,-0.0006031233933754265,-0.0006049654330979592,1.2677046470344067e-06,5.743350754983112e-07,0.0021404471408740184,2.5,-0.0015172958374023438
8,0+2,2,400,-0.0005939006805419922,-0.0005932461644988507,-0.0005947217412582972,6.545160431414843e-07,8.210607163050554e-07,0.0020940917416633256,2.5,-0.0014901161193847656
8,0+3,2,400,-0.0008251667022705078,-0.0008254662388935685,-0.0008257598988521409,2.995366230607033e-07,5.931965816330376e-07,0.0023579467475598336,2.5,-0.0020627975463867188
8,0+4,2,400,-0.0005195140838623047,-0.0005182735330890864,-0.0005199212243596207,1.2405507732182741e-06,4.0714049731604973e-07,0.002060134561388188,2.5,-0.0013036727905273438
8,1+2,2,400,-0.00066375732421875,-0.0006637870392296463,-0.0006644042643770831,2.971501089632511e-08,6.469401583331091e-07,0.002181347359896724,2.5,-0.001661062240600586
8,1+3,2,400,-0.0008955001831054688,-0.0008960071136243641,-0.0008960008508367423,5.069305188953876e-07,5.006677312735519e-07,0.002381858536227941,2.5,-0.0022373199462890625
8,1+4,2,400,-0.0005893707275390625,-0.000588814407819882,-0.0005896131434397489,5.563197191804647e-07,2.4241590068641017e-07,0.0021138692471692182,2.5,-0.0014748573303222656
8,2+3,2,400,-0.0008852481842041016,-0.0008861298847477883,-0.0008858107019733552,8.817005436867476e-07,5.625177692536454e-07,0.0022350740537470104,2.5,-0.002210378646850586
8,2+4,2,400,-0.0005791187286376953,-0.0005789371789433062,-0.0005797651297143602,1.8154969438910484e-07,6.464010766649153e-07,0.0018931446781082317,2.5,-0.0014505386352539062
8,3+4,2,400,-0.0008103847503662109,-0.000811157253338024,-0.0008110119174347119,7.725029718130827e-07,6.271670685009667e-07,0.002226546599366704,2.5,-0.0020241737365722656
8,0+1+2,3,600,-0.0009329319000244141,-0.0009300782985519618,-0.0009337464529863837,2.853601472452283e-06,8.14552961969639e-07,0.0029075966929388553,1.6666666666666667,-0.0015583038330078125
8,0+1+3,3,600,-0.001165151596069336,-0.0011622983729466796,-0.0011664090066858535,2.8532231226563454e-06,1.257410616517518e-06,0.0029584301796920535,1.6666666666666667,-0.0019459724426269531
8,0+1+4,3,600,-0.000858306884765625,-0.0008551056671421975,-0.0008590794462435269,3.2012176234275103e-06,7.725614779019452e-07,0.002824496536230327,1.6666666666666667,-0.001434326171875
8,0+2+3,3,600,-0.0011548995971679688,-0.0011524211440701038,-0.0011558310973143193,2.4784530978649855e-06,9.315001463505723e-07,0.0029281103318028355,1.6666666666666667,-0.0019278526306152344
8,0+2+4,3,600,-0.0008478164672851562,-0.0008452284382656217,-0.0008488436720099912,2.588029019534588e-06,1.0272047248349736e-06,0.002755458094267712,1.6666666666666667,-0.001416921615600586
8,0+3+4,3,600,-0.0010802745819091797,-0.0010774485126603395,-0.0010811564269701535,2.826069248840213e-06,8.818450609737738e-07,0.002889511916123145,1.6666666666666667,-0.0018036365509033203
8,1+2+3,3,600,-0.0012242794036865234,-0.0012229620188008994,-0.001225217567402126,1.317384885624051e-06,9.381637156025135e-07,0.003047073389965418,1.6666666666666667,-0.002042055130004883
8,1+2+4,3,600,-0.0009164810180664062,-0.0009157693129964173,-0.0009176811091933246,7.11705069988966e-07,1.2000911269183234e-06,0.002900745938326558,1.6666666666666667,-0.001529693603515625
8,1+3+4,3,600,-0.0011496543884277344,-0.001147989387391135,-0.0011505522930193024,1.6650010365992785e-06,8.979045915680217e-07,0.0029851864168118996,1.6666666666666667,-0.0019180774688720703
8,2+3+4,3,600,-0.0011391639709472656,-0.0011381121585145593,-0.0011403700617620416,1.051812432706356e-06,1.206090814775962e-06,0.002836319137317063,1.6666666666666667,-0.0019006729125976562
8,0+1+2+3,4,800,-0.0014955997467041016,-0.0014892532781232148,-0.0014969151194605956,6.346468580886722e-06,1.315372756494071e-06,0.003659512652677742,1.25,-0.001871347427368164
8,0+1+2+4,4,800,-0.0011870861053466797,-0.0011820605723187327,-0.0011884368082064611,5.025533027946949e-06,1.3507028597814497e-06,0.003598886224588057,1.25,-0.0014858245849609375
8,0+1+3+4,4,800,-0.0014214515686035156,-0.0014142806467134506,-0.0014223739592722495,7.170921890065074e-06,9.223906687338967e-07,0.0035822073947749324,1.25,-0.0017786026000976562
8,0+2+3+4,4,800,-0.0014102458953857422,-0.0014044034178368747,-0.0014118039675068417,5.842477548867464e-06,1.5580721210994852e-06,0.0035305513978328537,1.25,-0.0017650127410888672
8,1+2+3+4,4,800,-0.0014786720275878906,-0.0014749442925676703,-0.0014803453516591958,3.7277350202202797e-06,1.67332407130516e-06,0.0036911164853999194,1.25,-0.001850128173828125
8,0+1+2+3+4,5,1000,-0.0017514228820800781,-0.0017412355518899858,-0.0017534564141215014,1.0187330190092325e-05,2.0335320414233138e-06,0.004309701886977252,1.0,-0.0017518997192382812
9,0,1,200,-0.00027370452880859375,-0.00027428852627053857,-0.0002743699347291795,5.839974619448185e-07,6.654059205857266e-07,0.00146529475113908,5.0,-0.0013706684112548828
9,1,1,200,-0.00034356117248535156,-0.0003437023260630667,-0.0003438239594117931,1.4115357771515846e-07,2.6278692644154944e-07,0.0013846152361434293,5.0,-0.0017192363739013672
9,2,1,200,-0.00033473968505859375,-0.0003350723418407142,-0.0003352113872665541,3.3265678212046623e-07,4.717022079603339e-07,0.0011154050824706571,5.0,-0.001676321029663086
9,3,1,200,-0.0005619525909423828,-0.000564683461561799,-0.0005625531532587047,2.730870619416237e-06,6.005623163218843e-07,0.0017344563437243876,5.0,-0.0027647018432617188
9,4,1,200,-0.00025963783264160156,-0.0002601800370030105,-0.00026032941497078355,5.422043614089489e-07,6.915823291819834e-07,0.0011350895970402533,5.0,-0.0013022422790527344
9,0+1,2,400,-0.0006191730499267578,-0.0006179908523336053,-0.0006199781583546837,1.182197593152523e-06,8.051084279259157e-07,0.002148778418504208,2.5,-0.0015549659729003906
9,0+2,2,400,-0.0006098747253417969,-0.0006093608681112528,-0.0006109700165524146,5.138572305440903e-07,1.0952912106176882e-06,0.0021071636344005672,2.5,-0.0015308856964111328
9,0+3,2,400,-0.0008385181427001953,-0.0008389719878323376,-0.0008394047520567938,4.538451321423054e-07,8.866093565984556e-07,0.0023641533046576254,2.5,-0.0020966529846191406
9,0+4,2,400,-0.0005354881286621094,-0.0005344685632735491,-0.0005361864960349294,1.019565388560295e-06,6.983673728200301e-07,0.0020752883741911947,2.5,-0.001344919204711914
9,1+2,2,400,-0.0006785392761230469,-0.0006787746679037809,-0.0006795628274574028,2.353917807340622e-07,1.0235513343559433e-06,0.00219456975846724,2.5,-0.001699209213256836
9,1+3,2,400,-0.0009076595306396484,-0.0009083857876248658,-0.0009085827387309564,7.262569852173328e-07,9.232080913079699e-07,0.0023886535744763347,2.5,-0.0022690296173095703
9,1+4,2,400,-0.0006041526794433594,-0.0006038823630660772,-0.0006047870473366856,2.7031637728214264e-07,6.343678933262709e-07,0.0021259420931241785,2.5,-0.0015130043029785156
9,2+3,2,400,-0.0008988380432128906,-0.0008997558034025133,-0.0008996354079613411,9.177601896226406e-07,7.973647484504909e-07,0.002246896320120612,2.5,-0.002245664596557617
9,2+4,2,400,-0.0005955696105957031,-0.0005952523788437247,-0.0005961829882039638,3.1723175197839737e-07,6.133776082606346e-07,0.0019134717646343174,2.5,-0.001491546630859375
9,3+4,2,400,-0.0008242130279541016,-0.0008248634985648096,-0.000824823567711519,6.504706107079983e-07,6.105397574174276e-07,0.0022403624655148078,2.5,-0.0020589828491210938
9,0+1+2,3,600,-0.0009560585021972656,-0.0009530631941743195,-0.0009571057209569744,2.9953080229461193e-06,1.0472187597088123e-06,0.0029266272637408024,1.6666666666666667,-0.0015971660614013672
9,0+1+3,3,600,-0.0011858940124511719,-0.0011826743138954043,-0.0011872186017427566,3.219698555767536e-06,1.3245892915847435e-06,0.0029731378324002323,1.6666666666666667,-0.0019812583923339844
9,0+1+4,3,600,-0.0008814334869384766,-0.0008781708893366158,-0.0008824283926145426,3.2625976018607616e-06,9.949056760660824e-07,0.002844472509625383,1.6666666666666667,-0.0014734268188476562
9,0+2+3,3,600,-0.001176595687866211,-0.0011740443296730518,-0.0011778757013161112,2.5513581931591034e-06,1.2800134499002525e-06,0.002945903340137358,1.6666666666666667,-0.001964569091796875
9,0+2+4,3,600,-0.0008721351623535156,-0.0008695409051142633,-0.0008734287638247906,2.594257239252329e-06,1.2936014712749966e-06,0.0027800519803089997,1.6666666666666667,-0.0014576911926269531
