r,S,size,n_S,u_true,u_t1,u_t2,resid1,resid2,norm_dS,c_S,u_renorm
2,0+2+3,3,600,-0.0012302398681640625,-0.001232832612004131,-0.0012310970705442514,2.5927438400685787e-06,8.572023801889372e-07,0.002842584806387799,1.6666666666666667,-0.002048492431640625
2,0+2+4,3,600,-0.0008790493011474609,-0.0008804647077340633,-0.0008801328253937868,1.4154065866023302e-06,1.083524246325851e-06,0.0026219917795683033,1.6666666666666667,-0.0014653205871582031
2,0+3+4,3,600,-0.0011322498321533203,-0.0011344273807480931,-0.001133034466320737,2.1775485947728157e-06,7.846341674166979e-07,0.0028121907862275553,1.6666666666666667,-0.0018849372863769531
2,1+2+3,3,600,-0.0013217926025390625,-0.0013257274113129824,-0.0013229714270721615,3.93480877391994e-06,1.1788245330990321e-06,0.0029491702675695343,1.6666666666666667,-0.002199888229370117
2,1+2+4,3,600,-0.0009706020355224609,-0.0009733595070429146,-0.0009712776085635255,2.7574715204536915e-06,6.75573041064581e-07,0.002788748691622981,1.6666666666666667,-0.0016150474548339844
2,1+3+4,3,600,-0.0012240409851074219,-0.0012273221800569445,-0.0012250039863204165,3.2811949495226145e-06,9.630012129946408e-07,0.0028862471657628945,1.6666666666666667,-0.002037525177001953
2,2+3+4,3,600,-0.0012054443359375,-0.0012082126340828836,-0.0012060227602219697,2.7682981453835964e-06,5.784242844697474e-07,0.0026778375712689325,1.6666666666666667,-0.002006053924560547
2,0+1+2+3,4,800,-0.001600503921508789,-0.0016028272220864892,-0.0016015976223258122,2.323300577700138e-06,1.093700817023091e-06,0.003535470852023307,1.25,-0.0020003318786621094
2,0+1+2+4,4,800,-0.0012485980987548828,-0.0012504593178164214,-0.0012493853669823807,1.861219061538577e-06,7.872682274978615e-07,0.0034494938596046744,1.25,-0.0015597343444824219
2,0+1+3+4,4,800,-0.0015027523040771484,-0.0015044219908304513,-0.0015037422189294603,1.6696867533028126e-06,9.899148523118129e-07,0.0034614947621341204,1.25,-0.0018780231475830078
2,0+2+3+4,4,800,-0.0014829635620117188,-0.0014853124448563904,-0.0014844480239233349,2.348882844671607e-06,1.4844619116161084e-06,0.0033645927946952966,1.25,-0.0018541812896728516
2,1+2+3+4,4,800,-0.0015745162963867188,-0.0015782072441652417,-0.0015755899827141207,3.6909477785229683e-06,1.0736863274019015e-06,0.0035220183964885902,1.25,-0.0019669532775878906
2,0+1+2+3+4,5,1000,-0.0018532276153564453,-0.0018553070549387485,-0.0018546171905953202,2.0794395823031664e-06,1.3895752388748406e-06,0.004116216307173241,1.0,-0.0018534660339355469
3,0,1,200,-0.0002772808074951172,-0.000277588696917519,-0.0002774070170090681,3.0788942240178585e-07,1.262095139509256e-07,0.0014512787040154714,5.0,-0.0013818740844726562
3,1,1,200,-0.0003688335418701172,-0.0003695121267810464,-0.00036919827365977653,6.78584910929203e-07,3.6473178965934494e-07,0.0013697337231428222,5.0,-0.0018384456634521484
3,2,1,200,-0.0003490447998046875,-0.0003495334822218865,-0.00034939217277951684,4.886824171990156e-07,3.473729748293408e-07,0.0010240110446136817,5.0,-0.0017428398132324219
3,3,1,200,-0.0005993843078613281,-0.0006025323527865112,-0.0005996691243126406,3.1480449251830578e-06,2.8481645131250843e-07,0.0017518974479656417,5.0,-0.0029370784759521484
3,4,1,200,-0.00025343894958496094,-0.0002536925603635609,-0.00025357282869720166,2.536107785999775e-07,1.3387911224072013e-07,0.001079447377368474,5.0,-0.0012645721435546875
3,0+1,2,400,-0.0006470680236816406,-0.0006471008236985654,-0.0006474834605540991,3.2800016924738884e-08,4.154368724584856e-07,0.002092709791873982,2.5,-0.0016188621520996094
3,0+2,2,400,-0.0006265640258789062,-0.0006271221791394055,-0.0006273481084946297,5.58153260499239e-07,7.840826157234915e-07,0.002009315969071572,2.5,-0.001567840576171875
3,0+3,2,400,-0.0008778572082519531,-0.0008801210497040302,-0.000878356831051974,2.263841452077031e-06,4.996228000209157e-07,0.0023672103228686973,2.5,-0.0021872520446777344
3,0+4,2,400,-0.0005311965942382812,-0.0005312812572810799,-0.0005316209557975071,8.466304279863834e-08,4.2436155922587204e-07,0.0020049572506962952,2.5,-0.001329183578491211
3,1+2,2,400,-0.0007178783416748047,-0.0007190456090029329,-0.0007183490703255302,1.1672673281282187e-06,4.7072865072550485e-07,0.0021145963003829896,2.5,-0.0017921924591064453
3,1+3,2,400,-0.0009696483612060547,-0.0009720444795675576,-0.0009702026310662859,2.396118361502886e-06,5.542698602312157e-07,0.0023584512023881537,2.5,-0.002416849136352539
3,1+4,2,400,-0.0006225109100341797,-0.0006232046871446073,-0.0006227179976114883,6.93777110427618e-07,2.0708757730858451e-07,0.0020615451104015036,2.5,-0.0015537738800048828
3,2+3,2,400,-0.0009496212005615234,-0.0009520658350083977,-0.0009501895797825455,2.444634446874261e-06,5.683792210220417e-07,0.002161269074827926,2.5,-0.0023665428161621094
3,2+4,2,400,-0.0006022453308105469,-0.0006032260425854474,-0.0006030028919621344,9.807117749005556e-07,7.57561151587538e-07,0.0017737919119176328,2.5,-0.0015053749084472656
3,3+4,2,400,-0.0008544921875,-0.0008562249131500721,-0.0008545441377378893,1.7327256500720978e-06,5.1950237889286655e-08,0.0021606881930001263,2.5,-0.002128124237060547
3,0+1+2,3,600,-0.0009963512420654297,-0.0009966343059204519,-0.0009971831759258976,2.83063855022192e-07,8.319338604678705e-07,0.002803091771888743,1.6666666666666667,-0.001661062240600586
3,0+1+3,3,600,-0.001249074935913086,-0.0012496331764850765,-0.0012497685076908738,5.582405719906092e-07,6.935717777878381e-07,0.0029144272237466217,1.6666666666666667,-0.0020813941955566406
3,0+1+4,3,600,-0.0009009838104248047,-0.0009007933840621263,-0.0009016442945970482,1.9042636267840862e-07,6.60484172243514e-07,0.0027389175056569412,1.6666666666666667,-0.0015027523040771484
3,0+2+3,3,600,-0.0012288093566894531,-0.0012296545319259167,-0.0012294262052279237,8.451752364635468e-07,6.168485384705491e-07,0.0028439701520342215,1.6666666666666667,-0.0020470619201660156
3,0+2+4,3,600,-0.0008809566497802734,-0.0008808147395029664,-0.0008815999377684847,1.4191027730703354e-07,6.432879882112275e-07,0.0026236476232037683,1.6666666666666667,-0.0014693737030029297
3,0+3+4,3,600,-0.0011332035064697266,-0.001133813610067591,-0.00113387295456846,6.101035978645086e-07,6.694480987334828e-07,0.002819849388134212,1.6666666666666667,-0.0018885135650634766
3,1+2+3,3,600,-0.0013201236724853516,-0.001321577961789444,-0.0013204817104224276,1.4542893040925264e-06,3.580379370760056e-07,0.002951436911311689,1.6666666666666667,-0.0021982192993164062
3,1+2+4,3,600,-0.0009715557098388672,-0.0009727381693664938,-0.0009719066847626578,1.1824595276266336e-06,3.50974923790659e-07,0.002788879303642416,1.6666666666666667,-0.0016176700592041016
3,1+3+4,3,600,-0.0012242794036865234,-0.0012257370399311185,-0.0012250245397460446,1.4576362445950508e-06,7.451360595212009e-07,0.002893149149737311,1.6666666666666667,-0.0020394325256347656
3,2+3+4,3,600,-0.0012042522430419922,-0.0012057583953719586,-0.00120510248369321,1.506152329966426e-06,8.502406512178595e-07,0.0026838489711187388,1.6666666666666667,-0.00200653076171875
3,0+1+2+3,4,800,-0.0015997886657714844,-0.001599166658706963,-0.0016005965057530602,6.220070645213127e-07,8.07839981575853e-07,0.0035390840590848924,1.25,-0.002000093460083008
3,0+1+2+4,4,800,-0.0012505054473876953,-0.0012503268662840128,-0.0012513819004542626,1.78581103682518e-07,8.76453066567251e-07,0.003451389690864406,1.25,-0.0015633106231689453
3,0+1+3+4,4,800,-0.0015041828155517578,-0.0015033257368486375,-0.0015052315264618699,8.570787031203508e-07,1.0487109101120495e-06,0.0034713604006179166,1.25,-0.001880645751953125
3,0+2+3+4,4,800,-0.0014841556549072266,-0.0014833470922894776,-0.0014849802192298256,8.085626177489758e-07,8.245643225990307e-07,0.0033717302044369226,1.25,-0.0018553733825683594
3,1+2+3+4,4,800,-0.0015740394592285156,-0.001575270522153005,-0.0015753415095876022,1.231062924489379e-06,1.3020503590865928e-06,0.0035286728747248035,1.25,-0.0019676685333251953
3,0+1+2+3+4,5,1000,-0.0018548965454101562,-0.001852859219070524,-0.0018560974150094722,2.0373263396322727e-06,1.200869599315979e-06,0.004124815808314047,1.0,-0.0018548965454101562
4,0,1,200,-0.0002799034118652344,-0.00028006365755572915,-0.00027996800134388877,1.6024569049477577e-07,6.458947865439768e-08,0.0014513047895472367,5.0,-0.0013964176177978516
4,1,1,200,-0.0003712177276611328,-0.0003714867343660444,-0.0003713156625906322,2.690067049115896e-07,9.793492949938809e-08,0.0013686209154898984,5.0,-0.001851797103881836
4,2,1,200,-0.0003509521484375,-0.00035102758556604385,-0.00035100827465761597,7.543712854385376e-08,5.612622011597068e-08,0.001025496096292076,5.0,-0.0017535686492919922
4,3,1,200,-0.0006000995635986328,-0.0006028126226738095,-0.0006001655822274188,2.713059075176716e-06,6.601862878596876e-08,0.0017510718724285893,5.0,-0.0029435157775878906
4,4,1,200,-0.00025725364685058594,-0.0002572596713434905,-0.00025723838840718827,6.024492904543877e-09,1.5258443397669907e-08,0.0010849888613534162,5.0,-0.0012848377227783203
4,0+1,2,400,-0.0006518363952636719,-0.0006515503919217736,-0.0006524156583864738,2.860033418983221e-07,5.792631228018763e-07,0.0020950469006734145,2.5,-0.0016329288482666016
4,0+2,2,400,-0.0006315708160400391,-0.000631091243121773,-0.0006317630227403725,4.79572918266058e-07,1.9220670033348597e-07,0.002010390699192436,2.5,-0.0015804767608642578
4,0+3,2,400,-0.0008814334869384766,-0.0008828762802295387,-0.0008817406957817298,1.4427932910621166e-06,3.0720884325319275e-07,0.002370028196172176,2.5,-0.002197742462158203
4,0+4,2,400,-0.000537872314453125,-0.0005373233288992196,-0.0005380645923054317,5.489855539053679e-07,1.9227785230668815e-07,0.00201233673259674,2.5,-0.0013470649719238281
4,1+2,2,400,-0.0007219314575195312,-0.0007225143199320883,-0.0007223483845244516,5.828624125570059e-07,4.169270049203533e-07,0.0021162134078319024,2.5,-0.0018038749694824219
4,1+3,2,400,-0.0009729862213134766,-0.0009742993570398539,-0.0009731987405245945,1.313135726377368e-06,2.1251921111797856e-07,0.0023623142543972575,2.5,-0.0024268627166748047
4,1+4,2,400,-0.0006284713745117188,-0.0006287464057095349,-0.000628748004125157,2.750311978161335e-07,2.7662961343821735e-07,0.0020667106838660266,2.5,-0.0015707015991210938
4,2+3,2,400,-0.0009522438049316406,-0.0009538402082398534,-0.0009526555506855772,1.5964033082127571e-06,4.117457539365432e-07,0.002165404020130954,2.5,-0.002375364303588867
4,2+4,2,400,-0.0006084442138671875,-0.0006082872569095343,-0.0006085174279082395,1.5695695765316486e-07,7.321404105198326e-08,0.001780564316786343,2.5,-0.0015211105346679688
4,3+4,2,400,-0.0008587837219238281,-0.0008600722940173,-0.0008590437557600694,1.2885720934718847e-06,2.600338362412913e-07,0.0021688773354399883,2.5,-0.002142190933227539
4,0+1+2,3,600,-0.0010039806365966797,-0.0010025779774878174,-0.001004235127059161,1.4026591088622808e-06,2.544904624812716e-07,0.0028068132144691785,1.6666666666666667,-0.001674652099609375
4,0+1+3,3,600,-0.0012552738189697266,-0.001254363014595583,-0.0012559058485308583,9.108043741434813e-07,6.320295611317306e-07,0.002922519854220184,1.6666666666666667,-0.0020935535430908203
4,0+1+4,3,600,-0.0009100437164306641,-0.000908810063265264,-0.0009107062024753532,1.2336531654000282e-06,6.624860446891034e-07,0.0027483456952219903,1.6666666666666667,-0.0015187263488769531
4,0+2+3,3,600,-0.0012345314025878906,-0.0012339038657955825,-0.001235017410978756,6.275367923080921e-07,4.860083908653223e-07,0.002850175160646497,1.6666666666666667,-0.002057790756225586
4,0+2+4,3,600,-0.0008897781372070312,-0.0008883509144652635,-0.0008901303785453507,1.427222741767764e-06,3.522413383194589e-07,0.0026318150599987785,1.6666666666666667,-0.0014843940734863281
4,0+3+4,3,600,-0.0011410713195800781,-0.0011401359515730292,-0.001141477071868735,9.353680070489645e-07,4.0575228865691315e-07,0.002832105673939486,1.6666666666666667,-0.0019028186798095703
4,1+2+3,3,600,-0.001325368881225586,-0.0013253269426058978,-0.0013257131562589564,4.193861968815327e-08,3.4427503337042253e-07,0.002959196552812607,1.6666666666666667,-0.002208232879638672
4,1+2+4,3,600,-0.0009794235229492188,-0.0009797739912755787,-0.0009800514909024116,3.5046832635998726e-07,6.27967953192865e-07,0.00279608569994173,1.6666666666666667,-0.0016326904296875
4,1+3+4,3,600,-0.0012319087982177734,-0.0012315590283833444,-0.0012322708671845817,3.4976983442902565e-07,3.6206896680823775e-07,0.002905042829552046,1.6666666666666667,-0.0020530223846435547
4,2+3+4,3,600,-0.001211404800415039,-0.0012110998795833439,-0.001211804489061663,3.04920831695199e-07,3.9968864662398573e-07,0.002695981635251906,1.6666666666666667,-0.002019166946411133
4,0+1+2+3,4,800,-0.0016083717346191406,-0.001605390600161627,-0.001609207011004088,2.98113445751369e-06,8.352763849472922e-07,0.003549814196220294,1.25,-0.0020112991333007812
